"NAME","PARENT","GRAPH_TYPE","GOD_ONLY","IS_TITLE","IS_PROFESSION","IS_HIDDEN","MONEY_REQUIRED","POINTS_REQUIRED","SKILLS_REQUIRED_COUNT","SKILLS_REQUIRED","PRECLUSION_SKILLS","XP_TYPE","XP_COST","XP_CAP","MISSIONS_REQUIRED","APPRENTICESHIPS_REQUIRED","STATS_REQUIRED","SPECIES_REQUIRED","JEDI_STATE_REQUIRED","SKILL_ABILITY","COMMANDS","SKILL_MODS","SCHEMATICS_GRANTED","SCHEMATICS_REVOKED","SEARCHABLE","ENDER"
"force_discipline_healing_states_01","force_discipline_healing",fourByFour,false,false,false,false,0,8,0,"force_discipline_healing_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","stopBleeding","private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_healing_states_02","force_discipline_healing_states_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_healing_states_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","forceCureDisease","private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_healing_states_03","force_discipline_healing_states_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_healing_states_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","forceCurePoison","private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_healing_states_04","force_discipline_healing_states_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_healing_states_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","healStatesSelf","private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_discipline_enhancements","force_discipline",fourByFour,false,false,true,false,0,0,0,"","","",0,0,"",0,"","",jedi,"","","","","",false,0
"force_discipline_enhancements_novice","force_discipline_enhancements",fourByFour,false,false,false,false,0,8,0,"force_title_jedi_rank_02","","jedi_general",20000,300000,"",0,"","",jedi,"","forceAbsorb1","private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_master","force_discipline_enhancements",fourByFour,false,false,false,false,0,1,0,"force_discipline_enhancements_movement_04,force_discipline_enhancements_protection_04,force_discipline_enhancements_resistance_04,force_discipline_enhancements_synergy_04","","jedi_general",3200000,4000000,"",0,"","",jedi,"","forceRun3,regainConsciousness","private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5","","",false,0
"force_discipline_enhancements_movement_01","force_discipline_enhancements",fourByFour,false,false,false,false,0,8,0,"force_discipline_enhancements_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","forceSpeed1","private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_movement_02","force_discipline_enhancements_movement_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_enhancements_movement_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","forceRun1","private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_movement_03","force_discipline_enhancements_movement_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_enhancements_movement_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","forceSpeed2","private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_movement_04","force_discipline_enhancements_movement_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_enhancements_movement_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","forceRun2","private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_discipline_enhancements_protection_01","force_discipline_enhancements",fourByFour,false,false,false,false,0,8,0,"force_discipline_enhancements_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","forceFeedback1","private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_protection_02","force_discipline_enhancements_protection_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_enhancements_protection_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","forceArmor1","private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_protection_03","force_discipline_enhancements_protection_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_enhancements_protection_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","forceFeedback2","private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_protection_04","force_discipline_enhancements_protection_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_enhancements_protection_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","forceAbsorb2,forceArmor2","private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_discipline_enhancements_resistance_01","force_discipline_enhancements",fourByFour,false,false,false,false,0,8,0,"force_discipline_enhancements_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","forceResistBleeding","private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_resistance_02","force_discipline_enhancements_resistance_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_enhancements_resistance_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","forceResistDisease","private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_resistance_03","force_discipline_enhancements_resistance_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_enhancements_resistance_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","forceResistPoison","private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_resistance_04","force_discipline_enhancements_resistance_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_enhancements_resistance_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","forceResistStates","private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_discipline_enhancements_synergy_01","force_discipline_enhancements",fourByFour,false,false,false,false,0,8,0,"force_discipline_enhancements_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","transferForce","private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_synergy_02","force_discipline_enhancements_synergy_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_enhancements_synergy_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","channelForce,forceShield1","private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_synergy_03","force_discipline_enhancements_synergy_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_enhancements_synergy_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","drainForce","private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_enhancements_synergy_04","force_discipline_enhancements_synergy_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_enhancements_synergy_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","forceMeditate,forceShield2","private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_discipline_defender","force_discipline",fourByFour,false,false,true,false,0,0,0,"","","",0,0,"",0,"","",jedi,"","","","","",false,0
"force_discipline_defender_novice","force_discipline_defender",fourByFour,false,false,false,false,0,8,0,"force_title_jedi_rank_02","","jedi_general",20000,300000,"",0,"","",jedi,"","","melee_defense=20,ranged_defense=15,force_defense=20,jedi_state_defense=15,jedi_toughness=5,private_jedi_difficulty=50,jedi_force_power_max=200,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_master","force_discipline_defender",fourByFour,false,false,false,false,0,1,0,"force_discipline_defender_melee_defense_04,force_discipline_defender_ranged_defense_04,force_discipline_defender_force_defense_04,force_discipline_defender_preternatural_defense_04","","jedi_general",3200000,4000000,"",0,"","",jedi,"","avoidIncapacitation","melee_defense=25,ranged_defense=20,force_defense=25,jedi_state_defense=15,jedi_toughness=8,private_jedi_difficulty=200,jedi_force_power_max=500,jedi_force_power_regen=5","","",false,0
"force_discipline_defender_melee_defense_01","force_discipline_defender",fourByFour,false,false,false,false,0,8,0,"force_discipline_defender_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","","melee_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_melee_defense_02","force_discipline_defender_melee_defense_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_defender_melee_defense_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","","melee_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_melee_defense_03","force_discipline_defender_melee_defense_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_defender_melee_defense_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","","melee_defense=15,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_melee_defense_04","force_discipline_defender_melee_defense_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_defender_melee_defense_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","","melee_defense=20,jedi_toughness=4,private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_discipline_defender_ranged_defense_01","force_discipline_defender",fourByFour,false,false,false,false,0,8,0,"force_discipline_defender_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","","ranged_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_ranged_defense_02","force_discipline_defender_ranged_defense_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_defender_ranged_defense_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","","ranged_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_ranged_defense_03","force_discipline_defender_ranged_defense_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_defender_ranged_defense_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","","ranged_defense=10,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_ranged_defense_04","force_discipline_defender_ranged_defense_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_defender_ranged_defense_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","","ranged_defense=15,jedi_toughness=4,private_jedi_difficulty=100,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_discipline_defender_force_defense_01","force_discipline_defender",fourByFour,false,false,false,false,0,8,0,"force_discipline_defender_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","","force_defense=10,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_force_defense_02","force_discipline_defender_force_defense_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_defender_force_defense_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","","force_defense=10,jedi_toughness=1,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_force_defense_03","force_discipline_defender_force_defense_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_defender_force_defense_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","","force_defense=15,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_force_defense_04","force_discipline_defender_force_defense_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_defender_force_defense_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","","force_defense=20,jedi_toughness=4,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_discipline_defender_preternatural_defense_01","force_discipline_defender",fourByFour,false,false,false,false,0,8,0,"force_discipline_defender_novice","","jedi_general",200000,600000,"",0,"","",jedi,"","","jedi_state_defense=5,jedi_toughness=1,private_jedi_difficulty=100,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_preternatural_defense_02","force_discipline_defender_preternatural_defense_01",fourByFour,false,false,false,false,0,6,0,"force_discipline_defender_preternatural_defense_01","","jedi_general",400000,1000000,"",0,"","",jedi,"","","jedi_state_defense=5,jedi_toughness=1,private_jedi_difficulty=125,jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_preternatural_defense_03","force_discipline_defender_preternatural_defense_02",fourByFour,false,false,false,false,0,4,0,"force_discipline_defender_preternatural_defense_02","","jedi_general",800000,2000000,"",0,"","",jedi,"","","jedi_state_defense=10,jedi_toughness=2,private_jedi_difficulty=100,jedi_force_power_max=150,jedi_force_power_regen=1","","",false,0
"force_discipline_defender_preternatural_defense_04","force_discipline_defender_preternatural_defense_03",fourByFour,false,false,false,false,0,2,0,"force_discipline_defender_preternatural_defense_03","","jedi_general",1600000,4000000,"",0,"","",jedi,"","","jedi_state_defense=15,jedi_toughness=4,private_jedi_difficulty=125,jedi_force_power_max=175,jedi_force_power_regen=2","","",false,0
"force_rank","",fourByFour,true,false,false,false,0,0,0,"","","",0,0,"",0,"","",forceRankedLight,"","","","","",false,0
"force_rank_light","force_rank",pyramid,false,false,true,false,0,0,0,"","","",0,0,"",0,"","",forceRankedLight,"","","","","",false,0
"force_rank_light_novice","force_rank_light",pyramid,false,true,false,false,0,0,0,"","","force_rank_xp",0,15000,"",0,"","",forceRankedLight,"","forceSpeed1","force_power_light=4,force_manipulation_light=5,force_control_light=5","","",false,0
"force_rank_light_master","force_rank_light",pyramid,false,true,false,false,0,0,0,"force_rank_light_rank_10","","force_rank_xp",500000,625000,"",0,"","",forceRankedLight,"","regainConsciousness,animalAttack","force_power_light=15,force_manipulation_light=15,force_control_light=20","","",false,0
"force_rank_light_rank_01","force_rank_light",pyramid,false,true,false,false,0,0,0,"force_rank_light_novice","","force_rank_xp",10000,25000,"",0,"","",forceRankedLight,"","forceAbsorb1","force_power_light=2,force_manipulation_light=3,force_control_light=5","","",false,0
"force_rank_light_rank_02","force_rank_light_rank_01",pyramid,false,false,false,false,0,0,0,"force_rank_light_rank_01","","force_rank_xp",20000,37500,"",0,"","",forceRankedLight,"","forceFeedback1","force_power_light=2,force_manipulation_light=4,force_control_light=5","","",false,0
"force_rank_light_rank_03","force_rank_light_rank_02",pyramid,false,false,false,false,0,0,0,"force_rank_light_rank_02","","force_rank_xp",30000,50000,"",0,"","",forceRankedLight,"","forceArmor1","force_power_light=2,force_manipulation_light=4,force_control_light=5","","",false,0
"force_rank_light_rank_04","force_rank_light_rank_03",pyramid,false,false,false,false,0,0,0,"force_rank_light_rank_03","","force_rank_xp",40000,75000,"",0,"","",forceRankedLight,"","forceShield1","force_power_light=2,force_manipulation_light=4,force_control_light=5","","",false,0
"force_rank_light_rank_05","force_rank_light_rank_04",pyramid,false,true,false,false,0,0,0,"force_rank_light_rank_04","","force_rank_xp",60000,100000,"",0,"","",forceRankedLight,"","channelForce,drainForce","force_power_light=3,force_manipulation_light=5,force_control_light=10","","",false,0
"force_rank_light_rank_06","force_rank_light_rank_05",pyramid,false,false,false,false,0,0,0,"force_rank_light_rank_05","","force_rank_xp",80000,125000,"",0,"","",forceRankedLight,"","forceResistBleeding,forceFeedback2","force_power_light=5,force_manipulation_light=5,force_control_light=10","","",false,0
"force_rank_light_rank_07","force_rank_light_rank_06",pyramid,false,false,false,false,0,0,0,"force_rank_light_rank_06","","force_rank_xp",100000,187500,"",0,"","",forceRankedLight,"","transferForce,forceSpeed2","force_power_light=5,force_manipulation_light=5,force_control_light=10","","",false,0
"force_rank_light_rank_08","force_rank_light_rank_07",pyramid,false,true,false,false,0,0,0,"force_rank_light_rank_07","","force_rank_xp",150000,250000,"",0,"","",forceRankedLight,"","forceResistPoison,forceResistDisease,forceResistBleeding","force_power_light=10,force_manipulation_light=10,force_control_light=15","","",false,0
"force_rank_light_rank_09","force_rank_light_rank_08",pyramid,false,false,false,false,0,0,0,"force_rank_light_rank_08","","force_rank_xp",200000,375000,"",0,"","",forceRankedLight,"","forceShield2,forceAbsorb2,forceFeedback2","force_power_light=10,force_manipulation_light=10,force_control_light=15","","",false,0
"force_rank_light_rank_10","force_rank_light_rank_09",pyramid,false,true,false,false,0,0,0,"force_rank_light_rank_09","","force_rank_xp",300000,625000,"",0,"","",forceRankedLight,"","forceArmor2,forceResistStates","force_power_light=15,force_manipulation_light=10,force_control_light=15","","",false,0
"force_rank_dark","force_rank",pyramid,false,false,true,false,0,0,0,"","","",0,0,"",0,"","",forceRankedDark,"","","","","",false,0
"force_rank_dark_novice","force_rank_dark",pyramid,false,true,false,false,0,0,0,"","","force_rank_xp",0,15000,"",0,"","",forceRankedDark,"","forceSpeed1","force_power_dark=5,force_manipulation_dark=5,force_control_dark=4","","",false,0
"force_rank_dark_master","force_rank_dark",pyramid,false,true,false,false,0,0,0,"force_rank_dark_rank_10","","force_rank_xp",500000,625000,"",0,"","",forceRankedDark,"","regainConsciousness,animalAttack","force_power_dark=20,force_manipulation_dark=15,force_control_dark=15","","",false,0
"force_rank_dark_rank_01","force_rank_dark",pyramid,false,true,false,false,0,0,0,"force_rank_dark_novice","","force_rank_xp",10000,25000,"",0,"","",forceRankedDark,"","forceAbsorb1","force_power_dark=5,force_manipulation_dark=3,force_control_dark=2","","",false,0
"force_rank_dark_rank_02","force_rank_dark_rank_01",pyramid,false,false,false,false,0,0,0,"force_rank_dark_rank_01","","force_rank_xp",20000,37500,"",0,"","",forceRankedDark,"","forceFeedback1","force_power_dark=5,force_manipulation_dark=4,force_control_dark=2","","",false,0
"force_rank_dark_rank_03","force_rank_dark_rank_02",pyramid,false,false,false,false,0,0,0,"force_rank_dark_rank_02","","force_rank_xp",30000,50000,"",0,"","",forceRankedDark,"","forceArmor1","force_power_dark=5,force_manipulation_dark=4,force_control_dark=2","","",false,0
"force_rank_dark_rank_04","force_rank_dark_rank_03",pyramid,false,false,false,false,0,0,0,"force_rank_dark_rank_03","","force_rank_xp",40000,75000,"",0,"","",forceRankedDark,"","forceShield1","force_power_dark=5,force_manipulation_dark=4,force_control_dark=2","","",false,0
"force_rank_dark_rank_05","force_rank_dark_rank_04",pyramid,false,true,false,false,0,0,0,"force_rank_dark_rank_04","","force_rank_xp",60000,100000,"",0,"","",forceRankedDark,"","channelForce,drainForce","force_power_dark=10,force_manipulation_dark=5,force_control_dark=3","","",false,0
"force_rank_dark_rank_06","force_rank_dark_rank_05",pyramid,false,false,false,false,0,0,0,"force_rank_dark_rank_05","","force_rank_xp",80000,125000,"",0,"","",forceRankedDark,"","forceResistBleeding,forceFeedback2","force_power_dark=10,force_manipulation_dark=5,force_control_dark=5","","",false,0
"force_rank_dark_rank_07","force_rank_dark_rank_06",pyramid,false,false,false,false,0,0,0,"force_rank_dark_rank_06","","force_rank_xp",100000,187500,"",0,"","",forceRankedDark,"","transferForce,forceSpeed2","force_power_dark=10,force_manipulation_dark=5,force_control_dark=5","","",false,0
"force_rank_dark_rank_08","force_rank_dark_rank_07",pyramid,false,true,false,false,0,0,0,"force_rank_dark_rank_07","","force_rank_xp",150000,250000,"",0,"","",forceRankedDark,"","forceResistPoison,forceResistDisease,forceResistBleeding","force_power_dark=15,force_manipulation_dark=10,force_control_dark=10","","",false,0
"force_rank_dark_rank_09","force_rank_dark_rank_08",pyramid,false,false,false,false,0,0,0,"force_rank_dark_rank_08","","force_rank_xp",200000,375000,"",0,"","",forceRankedDark,"","forceShield2,forceAbsorb2,forceFeedback2","force_power_dark=15,force_manipulation_dark=10,force_control_dark=10","","",false,0
"force_rank_dark_rank_10","force_rank_dark_rank_09",pyramid,false,true,false,false,0,0,0,"force_rank_dark_rank_09","","force_rank_xp",300000,625000,"",0,"","",forceRankedDark,"","forceArmor2,forceResistStates","force_power_dark=15,force_manipulation_dark=10,force_control_dark=15","","",false,0
"force_title","",fourByFour,true,false,false,false,0,0,0,"","","",0,0,"",0,"","",forceSensitive,"","","","","",false,0
"force_title_jedi","force_title",oneByFour,false,false,true,false,0,0,0,"","","",0,0,"",0,"","",forceSensitive,"","","","","",false,0
"force_title_jedi_novice","force_title_jedi",oneByFour,false,false,false,false,0,0,0,"","","jedi_general",0,0,"",0,"","",forceSensitive,"","","","","",false,0
"force_title_jedi_master","force_title_jedi",oneByFour,false,true,false,false,0,0,0,"force_title_jedi_rank_04","","jedi_general",0,0,"",0,"","",forceSensitive,"","regainConsciousness","","","",false,0
"force_title_jedi_rank_01","force_title_jedi",oneByFour,false,true,false,false,0,0,0,"force_title_jedi_novice","","jedi_general",0,0,"",0,"","",forceSensitive,"","cert_onehandlightsaber_training","private_onehandlightsaber_combat_difficulty=500,private_twohandlightsaber_combat_difficulty=500,private_polearmlightsaber_combat_difficulty=500","craftSaberTraining,craftJediTool","",false,0
"force_title_jedi_rank_02","force_title_jedi_rank_01",oneByFour,false,true,false,false,0,0,0,"force_title_jedi_rank_01","","jedi_general",0,0,"",0,"","",forceSensitive,"","","jedi_force_power_max=100,jedi_force_power_regen=1","","",false,0
"force_title_jedi_rank_03","force_title_jedi_rank_02",oneByFour,false,true,false,false,0,0,0,"force_title_jedi_rank_02","","jedi_general",0,0,"",0,"","",forceSensitive,"","forceMeditate,sysgroup,meditate,forceRun1","","","",false,0
"force_title_jedi_rank_04","force_title_jedi_rank_03",oneByFour,false,true,false,false,0,0,0,"force_title_jedi_rank_03","","jedi_general",0,0,"",0,"","",forceSensitive,"","forceShield2,forceAbsorb2,forceFeedback2","","","",false,0
"shipwright","",fourByFour,true,false,false,false,0,0,0,"","","",0,0,"",0,"","",none,"","","","","",true,0
"crafting_shipwright","shipwright",fourByFour,false,false,true,false,0,0,0,"","","",0,0,"",0,"","",none,"","","","","",true,0
"crafting_shipwright_novice","crafting_shipwright",fourByFour,false,true,false,false,5000,6,0,"crafting_artisan_engineering_04","","crafting_general",30000,40000,"",0,"","",none,"","private_shipwright_novice","chassis_assembly=10,engine_assembly=10,booster_assembly=10,power_systems=10,weapon_systems=10,shields_assembly=10,advanced_assembly=10,chassis_experimentation=10,weapon_systems_experimentation=20,engine_experimentation=20,booster_experimentation=20,power_systems_experimentation=10,shields_experimentation=10,advanced_ship_experimentation=10,defense_reverse=1,propulsion_reverse=1,engineering_reverse=1,systems_reverse=1","craftShipwrightNoviceGroupA","",true,0
"crafting_shipwright_master","crafting_shipwright",fourByFour,false,true,false,false,10000,1,0,"crafting_shipwright_engineering_04,crafting_shipwright_propulsion_04,crafting_shipwright_systems_04,crafting_shipwright_defense_04","","shipwright",200000,300000,"",0,"","",none,"","private_shipwright_master","chassis_assembly=25,chassis_experimentation=25,weapon_systems_experimentation=25,weapon_systems=25,engine_experimentation=25,engine_assembly=25,booster_experimentation=25,booster_assembly=25,power_systems_experimentation=25,power_systems=25,shields_experimentation=25,shields_assembly=25,advanced_ship_experimentation=25,advanced_assembly=25,defense_reverse=1,propulsion_reverse=1,systems_reverse=1,engineering_reverse=1","craftShipwrightMaster","",true,0
"crafting_shipwright_engineering_01","crafting_shipwright",fourByFour,false,false,false,false,6000,5,0,"crafting_shipwright_novice","","shipwright",20000,60000,"",0,"","",none,"","private_shipwright_engineering_1","chassis_assembly=10,chassis_experimentation=10,engineering_reverse=2","craftShipwrightEngGroupA","",true,0
"crafting_shipwright_engineering_02","crafting_shipwright_engineering_01",fourByFour,false,false,false,false,7000,4,0,"crafting_shipwright_engineering_01","","shipwright",50000,150000,"",0,"","",none,"","private_shipwright_engineering_2","chassis_assembly=15,chassis_experimentation=15,engineering_reverse=2","craftShipwrightEngGroupB","",true,0
"crafting_shipwright_engineering_03","crafting_shipwright_engineering_02",fourByFour,false,false,false,false,8000,3,0,"crafting_shipwright_engineering_02","","shipwright",100000,250000,"",0,"","",none,"","private_shipwright_engineering_3","chassis_assembly=20,chassis_experimentation=20,engineering_reverse=2","craftShipwrightEngGroupC","",true,0
"crafting_shipwright_engineering_04","crafting_shipwright_engineering_03",fourByFour,false,true,false,false,9000,2,0,"crafting_shipwright_engineering_03","","shipwright",150000,300000,"",0,"","",none,"","private_shipwright_engineering_4","chassis_assembly=20,chassis_experimentation=20,engineering_reverse=2","craftShipwrightEngGroupD","",true,0
"crafting_shipwright_propulsion_01","crafting_shipwright",fourByFour,false,false,false,false,6000,5,0,"crafting_shipwright_novice","","shipwright",20000,60000,"",0,"","",none,"","private_shipwright_propulsion_1","engine_assembly=10,booster_assembly=10,engine_experimentation=20,booster_experimentation=20,propulsion_reverse=2","craftShipwrightPropulsionGroupA","",true,0
"crafting_shipwright_propulsion_02","crafting_shipwright_propulsion_01",fourByFour,false,false,false,false,7000,4,0,"crafting_shipwright_propulsion_01","","shipwright",50000,150000,"",0,"","",none,"","private_shipwright_propulsion_2","engine_assembly=15,booster_assembly=15,engine_experimentation=25,booster_experimentation=25,propulsion_reverse=2","craftShipwrightPropulsionGroupB","",true,0
"crafting_shipwright_propulsion_03","crafting_shipwright_propulsion_02",fourByFour,false,false,false,false,8000,3,0,"crafting_shipwright_propulsion_02","","shipwright",100000,250000,"",0,"","",none,"","private_shipwright_propulsion_3","engine_assembly=20,booster_assembly=20,engine_experimentation=30,booster_experimentation=30,propulsion_reverse=2","craftShipwrightPropulsionGroupC","",true,0
"crafting_shipwright_propulsion_04","crafting_shipwright_propulsion_03",fourByFour,false,true,false,false,9000,2,0,"crafting_shipwright_propulsion_03","","shipwright",150000,300000,"",0,"","",none,"","private_shipwright_propulsion_4","engine_assembly=20,booster_assembly=20,engine_experimentation=30,booster_experimentation=30,propulsion_reverse=2","craftShipwrightPropulsionGroupD","",true,0
"crafting_shipwright_systems_01","crafting_shipwright",fourByFour,false,false,false,false,6000,5,0,"crafting_shipwright_novice","","shipwright",20000,60000,"",0,"","",none,"","private_shipwright_systems_1","power_systems=10,advanced_assembly=10,power_systems_experimentation=10,advanced_ship_experimentation=10,systems_reverse=2","craftShipwrightSystemsGroupA","",true,0
"crafting_shipwright_systems_02","crafting_shipwright_systems_01",fourByFour,false,false,false,false,7000,4,0,"crafting_shipwright_systems_01","","shipwright",50000,150000,"",0,"","",none,"","private_shipwright_systems_2","power_systems=15,advanced_assembly=15,power_systems_experimentation=15,advanced_ship_experimentation=15,systems_reverse=2","craftShipwrightSystemsGroupB","",true,0
"crafting_shipwright_systems_03","crafting_shipwright_systems_02",fourByFour,false,false,false,false,8000,3,0,"crafting_shipwright_systems_02","","shipwright",100000,250000,"",0,"","",none,"","private_shipwright_systems_3","power_systems=20,advanced_assembly=20,power_systems_experimentation=20,advanced_ship_experimentation=20,systems_reverse=2","craftShipwrightSystemsGroupC","",true,0
"crafting_shipwright_systems_04","crafting_shipwright_systems_03",fourByFour,false,true,false,false,9000,2,0,"crafting_shipwright_systems_03","","shipwright",150000,300000,"",0,"","",none,"","private_shipwright_systems_4","power_systems=20,advanced_assembly=20,power_systems_experimentation=20,advanced_ship_experimentation=20,systems_reverse=2","craftShipwrightSystemsGroupD","",true,0
"crafting_shipwright_defense_01","crafting_shipwright",fourByFour,false,false,false,false,6000,5,0,"crafting_shipwright_novice","","shipwright",20000,60000,"",0,"","",none,"","private_shipwright_defense_1","weapon_systems=10,weapon_systems_experimentation=20,defense_reverse=2,shields_assembly=10,shields_experimentation=10","craftShipwrightDefenseGroupA","",true,0
